State Weekly Claims for Unemplyment Insurance Data Not Seasonally Adjusted,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
,,,,,,,,,
State,Filed week ended,Initial Claims,Reflecting Week Ended,Continued Claims,Covered Employment,Insured Unemployment Rate,,,
Georgia,2/16/2019,"5,711",2/9/2019,"26,530","4,290,407",0.62,,,
Georgia,2/23/2019,"5,120",2/16/2019,"27,208","4,290,407",0.63,,,
Georgia,3/2/2019,"5,781",2/23/2019,"26,703","4,290,407",0.62,,,
Georgia,3/9/2019,"5,166",3/2/2019,"25,281","4,290,407",0.59,,,
Georgia,3/16/2019,"4,387",3/9/2019,"24,682","4,290,407",0.58,,,
Georgia,3/23/2019,"4,182",3/16/2019,"23,918","4,290,407",0.56,,,
Georgia,3/30/2019,"4,171",3/23/2019,"23,944","4,290,407",0.56,,,
Georgia,4/6/2019,"4,642",3/30/2019,"23,020","4,290,407",0.54,,,
Georgia,4/13/2019,"5,248",4/6/2019,"24,837","4,314,458",0.58,,,
Georgia,4/20/2019,"4,655",4/13/2019,"23,737","4,314,458",0.55,,,
Georgia,4/27/2019,"4,457",4/20/2019,"24,013","4,314,458",0.56,,,
Georgia,5/4/2019,"4,851",4/27/2019,"23,899","4,314,458",0.55,,,
Georgia,5/11/2019,"5,072",5/4/2019,"23,743","4,314,458",0.55,,,
Georgia,5/18/2019,"4,286",5/11/2019,"24,030","4,314,458",0.56,,,
Georgia,5/25/2019,"4,191",5/18/2019,"24,042","4,314,458",0.56,,,
Georgia,6/1/2019,"4,474",5/25/2019,"24,268","4,314,458",0.56,,,
Georgia,6/8/2019,"5,366",6/1/2019,"24,860","4,314,458",0.58,,,
Georgia,6/15/2019,"4,332",6/8/2019,"24,648","4,314,458",0.57,,,
Georgia,6/22/2019,"4,412",6/15/2019,"25,072","4,314,458",0.58,,,
Georgia,6/29/2019,"4,336",6/22/2019,"24,973","4,314,458",0.58,,,
Georgia,7/6/2019,"5,234",6/29/2019,"24,972","4,314,458",0.58,,,
Georgia,7/13/2019,"9,065",7/6/2019,"30,818","4,332,044",0.71,,,
Georgia,7/20/2019,"6,107",7/13/2019,"27,148","4,332,044",0.63,,,
Georgia,7/27/2019,"4,275",7/20/2019,"26,077","4,332,044",0.6,,,
Georgia,8/3/2019,"4,402",7/27/2019,"25,618","4,332,044",0.59,,,
Georgia,8/10/2019,"4,395",8/3/2019,"25,319","4,332,044",0.58,,,
Georgia,8/17/2019,"3,913",8/10/2019,"24,789","4,332,044",0.57,,,
Georgia,8/24/2019,"4,450",8/17/2019,"25,549","4,332,044",0.59,,,
Georgia,8/31/2019,"4,797",8/24/2019,"24,822","4,332,044",0.57,,,
Georgia,9/7/2019,"3,645",8/31/2019,"24,574","4,332,044",0.57,,,
Georgia,9/14/2019,"5,208",9/7/2019,"25,217","4,332,044",0.58,,,
Georgia,9/21/2019,"4,262",9/14/2019,"24,252","4,332,044",0.56,,,
Georgia,9/28/2019,"4,534",9/21/2019,"23,955","4,332,044",0.55,,,
Georgia,10/5/2019,"4,843",9/28/2019,"24,335","4,332,044",0.56,,,
Georgia,10/12/2019,"5,100",10/5/2019,"23,752","4,353,840",0.55,,,
Georgia,10/19/2019,"4,431",10/12/2019,"24,134","4,353,840",0.55,,,
Georgia,10/26/2019,"6,255",10/19/2019,"25,067","4,353,840",0.58,,,
Georgia,11/2/2019,"5,207",10/26/2019,"24,694","4,353,840",0.57,,,
Georgia,11/9/2019,"5,417",11/2/2019,"24,251","4,353,840",0.56,,,
Georgia,11/16/2019,"3,934",11/9/2019,"23,917","4,353,840",0.55,,,
Georgia,11/23/2019,"5,780",11/16/2019,"24,461","4,353,840",0.56,,,
Georgia,11/30/2019,"3,961",11/23/2019,"21,522","4,353,840",0.49,,,
Georgia,12/7/2019,"9,592",11/30/2019,"31,239","4,353,840",0.72,,,
Georgia,12/14/2019,"6,595",12/7/2019,"26,358","4,353,840",0.61,,,
Georgia,12/21/2019,"4,885",12/14/2019,"25,133","4,353,840",0.58,,,
Georgia,12/28/2019,"4,131",12/21/2019,"24,259","4,353,840",0.56,,,
Georgia,1/4/2020,"17,060",12/28/2019,"38,704","4,353,840",0.89,,,
Georgia,1/11/2020,"17,962",1/4/2020,"47,482","4,373,059",1.09,,,
Georgia,1/18/2020,"8,161",1/11/2020,"32,079","4,373,059",0.73,,,
Georgia,1/25/2020,"5,257",1/18/2020,"28,998","4,373,059",0.66,,,
Georgia,2/1/2020,"5,199",1/25/2020,"28,332","4,373,059",0.65,,,
Georgia,2/8/2020,"5,577",2/1/2020,"26,984","4,373,059",0.62,,,
Georgia,2/15/2020,"6,277",2/8/2020,"27,317","4,373,059",0.62,,,
Georgia,2/22/2020,"5,030",2/15/2020,"26,963","4,373,059",0.62,,,
Georgia,2/29/2020,"5,538",2/22/2020,"26,958","4,373,059",0.62,,,
Georgia,3/7/2020,"4,569",2/29/2020,"25,079","4,373,059",0.57,,,
Georgia,3/14/2020,"5,445",3/7/2020,"25,352","4,373,059",0.58,,,
Georgia,3/21/2020,"12,140",3/14/2020,"27,507","4,373,059",0.63,,,
Georgia,3/28/2020,"133,820",3/21/2020,"107,877","4,373,059",2.47,,,
Georgia,4/4/2020,"390,132",3/28/2020,"360,077","4,373,059",8.23,,,
Georgia,4/11/2020,"319,581",4/4/2020,"595,418","4,388,404",13.57,,,
Georgia,4/18/2020,"247,003",4/11/2020,"611,889","4,388,404",13.94,,,
Georgia,4/25/2020,"266,565",4/18/2020,"758,856","4,388,404",17.29,,,
Georgia,5/2/2020,"228,352",4/25/2020,"885,764","4,388,404",20.18,,,
Georgia,5/9/2020,"242,772",5/2/2020,"812,913","4,388,404",18.52,,,
Georgia,5/16/2020,"177,731",5/9/2020,"790,178","4,388,404",18.01,,,
Georgia,5/23/2020,"165,499",5/16/2020,"731,762","4,388,404",16.67,,,
Georgia,5/30/2020,"149,163",5/23/2020,"754,833","4,388,404",17.2,,,
Georgia,6/6/2020,"135,254",5/30/2020,"698,154","4,388,404",15.91,,,
Georgia,6/13/2020,"131,997",6/6/2020,"682,501","4,388,404",15.55,,,
Georgia,6/20/2020,"125,725",6/13/2020,"669,735","4,388,404",15.26,,,
Georgia,6/27/2020,"117,485",6/20/2020,"661,233","4,388,404",15.07,,,
Georgia,7/4/2020,"105,160",6/27/2020,"619,947","4,388,404",14.13,,,
Georgia,7/11/2020,"138,452",7/4/2020,"792,717","4,406,223",17.99,,,
Georgia,7/18/2020,"122,313",7/11/2020,"703,153","4,406,223",15.96,,,
Georgia,7/25/2020,"84,984",7/18/2020,"636,912","4,406,223",14.45,,,
Georgia,8/1/2020,"73,931",7/25/2020,"633,988","4,406,223",14.39,,,
Georgia,8/8/2020,"62,335",8/1/2020,"572,455","4,406,223",12.99,,,
Georgia,8/15/2020,"58,099",8/8/2020,"555,479","4,406,223",12.61,,,
Georgia,8/22/2020,"56,768",8/15/2020,"553,713","4,406,223",12.57,,,
Georgia,8/29/2020,"51,283",8/22/2020,"535,406","4,406,223",12.15,,,
Georgia,9/5/2020,"50,320",8/29/2020,"523,143","4,406,223",11.87,,,
Georgia,9/12/2020,"42,085",9/5/2020,"498,813","4,406,223",11.32,,,
Georgia,9/19/2020,"49,421",9/12/2020,"536,886","4,406,223",12.18,,,
Georgia,9/26/2020,"43,526",9/19/2020,"478,732","4,406,223",10.86,,,
Georgia,10/3/2020,"44,874",9/26/2020,"445,039","4,406,223",10.1,,,
Georgia,10/10/2020,"54,166",10/3/2020,"409,602","4,419,929",9.27,,,
Georgia,10/17/2020,"44,892",10/10/2020,"367,949","4,419,929",8.32,,,
Georgia,10/24/2020,"43,695",10/17/2020,"336,738","4,419,929",7.62,,,
Georgia,10/31/2020,"37,253",10/24/2020,"302,039","4,419,929",6.83,,,
Georgia,11/7/2020,"23,827",10/31/2020,"285,798","4,419,929",6.47,,,
Georgia,11/14/2020,"19,626",11/7/2020,"255,237","4,419,929",5.77,,,
Georgia,11/21/2020,"29,088",11/14/2020,"253,347","4,419,929",5.73,,,
Georgia,11/28/2020,"19,183",11/21/2020,"202,361","4,419,929",4.58,,,
Georgia,12/5/2020,"33,003",11/28/2020,"234,262","4,419,929",5.3,,,
Georgia,12/12/2020,"23,702",12/5/2020,"158,047","4,419,929",3.58,,,
Georgia,12/19/2020,"26,673",12/12/2020,"164,960","4,419,929",3.73,,,
Georgia,12/26/2020,"18,960",12/19/2020,"137,240","4,419,929",3.11,,,
Georgia,1/2/2021,"31,458",12/26/2020,"172,014","4,419,929",3.89,,,
Georgia,1/9/2021,"37,039",1/2/2021,"185,587","4,316,067",4.3,,,
Georgia,1/16/2021,"35,912",1/9/2021,"172,339","4,316,067",3.99,,,
Georgia,1/23/2021,"28,016",1/16/2021,"151,571","4,316,067",3.51,,,
Georgia,1/30/2021,"27,215",1/23/2021,"148,245","4,316,067",3.43,,,
Georgia,2/6/2021,"32,386",1/30/2021,"157,518","4,316,067",3.65,,,
Georgia,2/13/2021,"26,532",2/6/2021,"139,232","4,316,067",3.23,,,
Georgia,2/20/2021,"25,447",2/13/2021,"136,063","4,316,067",3.15,,,
Georgia,2/27/2021,"28,387",2/20/2021,"146,180","4,316,067",3.39,,,
Georgia,3/6/2021,"24,974",2/27/2021,"140,918","4,316,067",3.26,,,
Georgia,3/13/2021,"24,700",3/6/2021,"140,830","4,316,067",3.26,,,
Georgia,3/20/2021,"24,789",3/13/2021,"135,962","4,316,067",3.15,,,
Georgia,3/27/2021,"39,282",3/20/2021,"132,821","4,316,067",3.08,,,
Georgia,4/3/2021,"33,623",3/27/2021,"137,678","4,316,067",3.19,,,
Georgia,4/10/2021,"38,382",4/3/2021,"139,056","4,251,386",3.27,,,
Georgia,4/17/2021,"32,381",4/10/2021,"143,898","4,251,386",3.38,,,
Georgia,4/24/2021,"28,764",4/17/2021,"129,967","4,251,386",3.06,,,
Georgia,5/1/2021,"25,429",4/24/2021,"139,595","4,251,386",3.28,,,
Georgia,5/8/2021,"32,833",5/1/2021,"121,397","4,251,386",2.86,,,
Georgia,5/15/2021,"25,441",5/8/2021,"120,243","4,251,386",2.83,,,
Georgia,5/22/2021,"24,553",5/15/2021,"125,218","4,251,386",2.95,,,
Georgia,5/29/2021,"24,622",5/22/2021,"119,950","4,251,386",2.82,,,
Georgia,6/5/2021,"22,240",5/29/2021,"128,322","4,251,386",3.02,,,
Georgia,6/12/2021,"22,524",6/5/2021,"132,754","4,251,386",3.12,,,
Georgia,6/19/2021,"20,698",6/12/2021,"136,799","4,251,386",3.22,,,
Georgia,6/26/2021,"20,749",6/19/2021,"144,750","4,251,386",3.4,,,
Georgia,7/3/2021,"19,761",6/26/2021,"178,850","4,251,386",4.21,,,
Georgia,7/10/2021,"14,475",7/3/2021,"108,266","4,205,460",2.57,,,
Georgia,7/17/2021,"12,605",7/10/2021,"100,259","4,205,460",2.38,,,
Georgia,7/24/2021,"11,985",7/17/2021,"97,900","4,205,460",2.33,,,
Georgia,7/31/2021,"13,406",7/24/2021,"90,728","4,205,460",2.16,,,
Georgia,8/7/2021,"10,783",7/31/2021,"90,890","4,205,460",2.16,,,
Georgia,8/14/2021,"11,157",8/7/2021,"86,248","4,205,460",2.05,,,
Georgia,8/21/2021,"9,750",8/14/2021,"79,177","4,205,460",1.88,,,
Georgia,8/28/2021,"9,849",8/21/2021,"90,721","4,205,460",2.16,,,
Georgia,9/4/2021,"8,035",8/28/2021,"117,579","4,205,460",2.8,,,
Georgia,9/11/2021,"6,851",9/4/2021,"72,519","4,205,460",1.72,,,
Georgia,9/18/2021,"6,564",9/11/2021,"66,524","4,205,460",1.58,,,
Georgia,9/25/2021,"6,106",9/18/2021,"57,647","4,205,460",1.37,,,
Georgia,10/2/2021,"6,319",9/25/2021,"70,152","4,205,460",1.67,,,
Georgia,10/9/2021,"7,490",10/2/2021,"72,286","4,166,739",1.73,,,
Georgia,10/16/2021,"8,578",10/9/2021,"111,767","4,166,739",2.68,,,
Georgia,10/23/2021,"4,471",10/16/2021,"40,289","4,166,739",0.97,,,
Georgia,10/30/2021,"4,302",10/23/2021,"37,955","4,166,739",0.91,,,
Georgia,11/6/2021,"4,341",10/30/2021,"39,798","4,166,739",0.96,,,
Georgia,11/13/2021,"4,203",11/6/2021,"34,758","4,166,739",0.83,,,
Georgia,11/20/2021,"4,249",11/13/2021,"33,596","4,166,739",0.81,,,
Georgia,11/27/2021,"2,535",11/20/2021,"25,972","4,166,739",0.62,,,
Georgia,12/4/2021,"4,118",11/27/2021,"85,983","4,166,739",2.06,,,
Georgia,12/11/2021,"4,132",12/4/2021,"30,253","4,166,739",0.73,,,
Georgia,12/18/2021,"2,433",12/11/2021,"31,787","4,166,739",0.76,,,
Georgia,12/25/2021,"2,705",12/18/2021,"25,151","4,166,739",0.6,,,
Georgia,1/1/2022,"5,727",12/25/2021,"35,034","4,166,739",0.84,,,
Georgia,1/8/2022,"7,586",1/1/2022,"36,050","4,252,034",0.85,,,
Georgia,1/15/2022,"7,320",1/8/2022,"39,846","4,252,034",0.94,,,
Georgia,1/22/2022,"5,068",1/15/2022,"35,109","4,252,034",0.83,,,
Georgia,1/29/2022,"6,619",1/22/2022,"38,271","4,252,034",0.9,,,
Georgia,2/5/2022,"5,968",1/29/2022,"54,914","4,252,034",1.29,,,
Georgia,2/12/2022,"5,909",2/5/2022,"37,520","4,252,034",0.88,,,
Georgia,2/19/2022,"5,309",2/12/2022,"33,433","4,252,034",0.79,,,
Georgia,2/26/2022,"5,196",2/19/2022,"32,961","4,252,034",0.78,,,
Georgia,3/5/2022,"4,627",2/26/2022,"82,217","4,252,034",1.93,,,
Georgia,3/12/2022,"3,987",3/5/2022,"30,903","4,252,034",0.73,,,
Georgia,3/19/2022,"4,105",3/12/2022,"31,712","4,252,034",0.75,,,
Georgia,3/26/2022,"4,026",3/19/2022,"29,444","4,252,034",0.69,,,
Georgia,4/2/2022,"4,034",3/26/2022,"74,171","4,252,034",1.74,,,
Georgia,4/9/2022,"4,153",4/2/2022,"55,615","4,314,454",1.29,,,
Georgia,4/16/2022,"3,629",4/9/2022,"25,540","4,314,454",0.59,,,
Georgia,4/23/2022,"4,561",4/16/2022,"27,611","4,314,454",0.64,,,
Georgia,4/30/2022,"4,439",4/23/2022,"27,330","4,314,454",0.63,,,
Georgia,5/7/2022,"4,296",4/30/2022,"25,105","4,314,454",0.58,,,
Georgia,5/14/2022,"3,971",5/7/2022,"25,834","4,314,454",0.6,,,
Georgia,5/21/2022,"4,577",5/14/2022,"26,237","4,314,454",0.61,,,
Georgia,5/28/2022,"2,815",5/21/2022,"24,364","4,314,454",0.56,,,
Georgia,6/4/2022,"4,875",5/28/2022,"48,712","4,314,454",1.13,,,
Georgia,6/11/2022,"6,251",6/4/2022,"28,851","4,314,454",0.67,,,
Georgia,6/18/2022,"5,630",6/11/2022,"29,552","4,314,454",0.68,,,
Georgia,6/25/2022,"4,024",6/18/2022,"28,611","4,314,454",0.66,,,
Hawaii,1/1/2000,"1,382",12/25/1999,"9,149","502,614",1.82,,,
Hawaii,1/8/2000,"2,880",1/1/2000,"11,746","502,967",2.34,,,
Hawaii,1/15/2000,"1,845",1/8/2000,"10,519","502,967",2.09,,,
Hawaii,1/22/2000,"1,571",1/15/2000,"9,665","502,967",1.92,,,
Hawaii,1/29/2000,"1,799",1/22/2000,"9,818","502,967",1.95,,,
Hawaii,2/5/2000,"1,615",1/29/2000,"10,134","502,967",2.01,,,
Hawaii,2/12/2000,"1,310",2/5/2000,"9,188","502,967",1.83,,,
Hawaii,2/19/2000,"1,300",2/12/2000,"9,377","502,967",1.86,,,
Hawaii,2/26/2000,"1,068",2/19/2000,"8,602","502,967",1.71,,,
Hawaii,3/4/2000,"1,505",2/26/2000,"9,368","502,967",1.86,,,
Hawaii,3/11/2000,"1,367",3/4/2000,"8,775","502,967",1.74,,,
Hawaii,3/18/2000,"1,217",3/11/2000,"8,954","502,967",1.78,,,
Hawaii,3/25/2000,"1,220",3/18/2000,"8,546","502,967",1.7,,,
Hawaii,4/1/2000,"1,116",3/25/2000,"8,557","502,967",1.7,,,
Hawaii,4/8/2000,"2,100",4/1/2000,"8,747","504,319",1.73,,,
Hawaii,4/15/2000,"1,598",4/8/2000,"8,971","504,319",1.78,,,
Hawaii,4/22/2000,"1,109",4/15/2000,"7,888","504,319",1.56,,,
Hawaii,4/29/2000,"1,241",4/22/2000,"8,523","504,319",1.69,,,
Hawaii,5/6/2000,"1,429",4/29/2000,"8,072","504,319",1.6,,,
Hawaii,5/13/2000,"1,431",5/6/2000,"8,377","504,319",1.66,,,
Hawaii,5/20/2000,"1,284",5/13/2000,"8,272","504,319",1.64,,,
Hawaii,5/27/2000,"1,206",5/20/2000,"8,176","504,319",1.62,,,
Hawaii,6/3/2000,"1,181",5/27/2000,"8,021","504,319",1.59,,,
Hawaii,6/10/2000,"1,311",6/3/2000,"8,288","504,319",1.64,,,
Hawaii,6/17/2000,"1,306",6/10/2000,"8,095","504,319",1.61,,,
Hawaii,6/24/2000,"1,452",6/17/2000,"8,422","504,319",1.67,,,
Hawaii,7/1/2000,"1,282",6/24/2000,"8,383","504,319",1.66,,,
Hawaii,7/8/2000,"1,670",7/1/2000,"7,964","506,724",1.57,,,
Hawaii,7/15/2000,"1,559",7/8/2000,"9,249","506,724",1.83,,,
Hawaii,7/22/2000,"1,271",7/15/2000,"8,430","506,724",1.66,,,
Hawaii,7/29/2000,"1,224",7/22/2000,"8,538","506,724",1.68,,,
Hawaii,8/5/2000,"1,321",7/29/2000,"8,609","506,724",1.7,,,
Hawaii,8/12/2000,"1,345",8/5/2000,"8,269","506,724",1.63,,,
Hawaii,8/19/2000,"1,114",8/12/2000,"8,157","506,724",1.61,,,
Hawaii,8/26/2000,"1,367",8/19/2000,"8,686","506,724",1.71,,,
Hawaii,9/2/2000,"1,243",8/26/2000,"8,317","506,724",1.64,,,
Hawaii,9/9/2000,"1,113",9/2/2000,"7,454","506,724",1.47,,,
Hawaii,9/16/2000,"1,199",9/9/2000,"8,007","506,724",1.58,,,
Hawaii,9/23/2000,"1,122",9/16/2000,"7,302","506,724",1.44,,,
Hawaii,9/30/2000,"1,035",9/23/2000,"7,520","506,724",1.48,,,
Hawaii,10/7/2000,"1,550",9/30/2000,"7,101","506,724",1.4,,,
Hawaii,10/14/2000,"1,258",10/7/2000,"7,742","509,804",1.52,,,
Hawaii,10/21/2000,"1,270",10/14/2000,"7,549","509,804",1.48,,,
Hawaii,10/28/2000,"1,103",10/21/2000,"7,413","509,804",1.45,,,
Hawaii,11/4/2000,"1,177",10/28/2000,"7,433","509,804",1.46,,,
Hawaii,11/11/2000,"1,134",11/4/2000,"7,111","509,804",1.39,,,
Hawaii,11/18/2000,"1,438",11/11/2000,"8,050","509,804",1.58,,,
Hawaii,11/25/2000,"1,246",11/18/2000,"7,188","509,804",1.41,,,
Hawaii,12/2/2000,"1,320",11/25/2000,"8,414","509,804",1.65,,,
Hawaii,12/9/2000,"1,254",12/2/2000,"7,629","509,804",1.5,,,
Hawaii,12/16/2000,"1,144",12/9/2000,"7,780","509,804",1.53,,,
Hawaii,12/23/2000,"1,287",12/16/2000,"7,828","509,804",1.54,,,
Hawaii,12/30/2000,"1,320",12/23/2000,"7,603","509,804",1.49,,,
Hawaii,1/6/2001,"1,692",12/30/2000,"9,067","509,804",1.78,,,
Hawaii,1/13/2001,"1,872",1/6/2001,"9,019","514,124",1.75,,,
Hawaii,1/20/2001,"1,134",1/13/2001,"8,112","514,124",1.58,,,
Hawaii,1/27/2001,"1,501",1/20/2001,"8,380","514,124",1.63,,,
Hawaii,2/3/2001,"1,384",1/27/2001,"8,240","514,124",1.6,,,
Hawaii,2/10/2001,"1,390",2/3/2001,"8,675","514,124",1.69,,,
Hawaii,2/17/2001,"1,454",2/10/2001,"8,566","514,124",1.67,,,
Hawaii,2/24/2001,"1,218",2/17/2001,"8,788","514,124",1.71,,,
Hawaii,3/3/2001,"1,420",2/24/2001,"8,559","514,124",1.66,,,
Hawaii,3/10/2001,"1,250",3/3/2001,"8,615","514,124",1.68,,,
Hawaii,3/17/2001,"1,281",3/10/2001,"8,516","514,124",1.66,,,
Hawaii,3/24/2001,"1,249",3/17/2001,"8,447","514,124",1.64,,,
Hawaii,3/31/2001,"1,144",3/24/2001,"8,348","514,124",1.62,,,
Hawaii,4/7/2001,"1,995",3/31/2001,"9,161","514,124",1.78,,,
Hawaii,4/14/2001,"5,247",4/7/2001,"9,213","518,069",1.78,,,
Hawaii,4/21/2001,"3,971",4/14/2001,"13,427","518,069",2.59,,,
Hawaii,4/28/2001,"3,585",4/21/2001,"12,517","518,069",2.42,,,
Hawaii,5/5/2001,"2,839",4/28/2001,"11,225","518,069",2.17,,,
Hawaii,5/12/2001,"1,945",5/5/2001,"10,260","518,069",1.98,,,
Hawaii,5/19/2001,"1,424",5/12/2001,"10,444","518,069",2.02,,,
Hawaii,5/26/2001,"1,346",5/19/2001,"9,409","518,069",1.82,,,
Hawaii,6/2/2001,"1,430",5/26/2001,"9,686","518,069",1.87,,,
Hawaii,6/9/2001,"1,586",6/2/2001,"9,441","518,069",1.82,,,
Hawaii,6/16/2001,"1,432",6/9/2001,"9,666","518,069",1.87,,,
Hawaii,6/23/2001,"1,748",6/16/2001,"9,587","518,069",1.85,,,
Hawaii,6/30/2001,"1,306",6/23/2001,"10,014","518,069",1.93,,,
Hawaii,7/7/2001,"1,595",6/30/2001,"9,176","518,069",1.77,,,
Hawaii,7/14/2001,"1,791",7/7/2001,"10,649","522,048",2.04,,,
Hawaii,7/21/2001,"1,411",7/14/2001,"9,997","522,048",1.91,,,
Hawaii,7/28/2001,"1,323",7/21/2001,"9,775","522,048",1.87,,,
Hawaii,8/4/2001,"1,567",7/28/2001,"10,632","522,048",2.04,,,
Hawaii,8/11/2001,"1,403",8/4/2001,"10,257","522,048",1.96,,,
Hawaii,8/18/2001,"1,217",8/11/2001,"9,827","522,048",1.88,,,
Hawaii,8/25/2001,"1,394",8/18/2001,"9,521","522,048",1.82,,,
Hawaii,9/1/2001,"1,358",8/25/2001,"9,552","522,048",1.83,,,
Hawaii,9/8/2001,"1,329",9/1/2001,"8,874","522,048",1.7,,,
Hawaii,9/15/2001,"1,453",9/8/2001,"9,198","522,048",1.76,,,
Hawaii,9/22/2001,"4,088",9/15/2001,"9,687","522,048",1.86,,,
Hawaii,9/29/2001,"5,099",9/22/2001,"12,363","522,048",2.37,,,
Hawaii,10/6/2001,"4,052",9/29/2001,"15,039","522,048",2.88,,,
Hawaii,10/13/2001,"3,344",10/6/2001,"15,701","525,521",2.99,,,
Hawaii,10/20/2001,"2,635",10/13/2001,"16,331","525,521",3.11,,,
Hawaii,10/27/2001,"3,024",10/20/2001,"16,866","525,521",3.21,,,
Hawaii,11/3/2001,"2,707",10/27/2001,"16,772","525,521",3.19,,,
Hawaii,11/10/2001,"2,670",11/3/2001,"18,770","525,521",3.57,,,
Hawaii,11/17/2001,"2,661",11/10/2001,"16,838","525,521",3.2,,,
Hawaii,11/24/2001,"1,805",11/17/2001,"18,022","525,521",3.43,,,
Hawaii,12/1/2001,"2,550",11/24/2001,"17,284","525,521",3.29,,,
Hawaii,12/8/2001,"2,695",12/1/2001,"19,167","525,521",3.65,,,
Hawaii,12/15/2001,"2,135",12/8/2001,"17,119","525,521",3.26,,,
Hawaii,12/22/2001,"2,609",12/15/2001,"17,958","525,521",3.42,,,
Hawaii,12/29/2001,"1,895",12/22/2001,"12,777","525,521",2.43,,,
Hawaii,1/5/2002,"2,292",12/29/2001,"15,844","525,521",3.01,,,
Hawaii,1/12/2002,"3,098",1/5/2002,"16,140","527,448",3.06,,,
Hawaii,1/19/2002,"2,563",1/12/2002,"17,712","527,448",3.36,,,
Hawaii,1/26/2002,"1,981",1/19/2002,"15,985","527,448",3.03,,,
Hawaii,2/2/2002,"2,467",1/26/2002,"16,886","527,448",3.2,,,
Hawaii,2/9/2002,"2,430",2/2/2002,"16,774","527,448",3.18,,,
Hawaii,2/16/2002,"1,760",2/9/2002,"16,340","527,448",3.1,,,
Hawaii,2/23/2002,"1,375",2/16/2002,"14,675","527,448",2.78,,,
Hawaii,3/2/2002,"1,850",2/23/2002,"15,194","527,448",2.88,,,
Hawaii,3/9/2002,"1,805",3/2/2002,"14,600","527,448",2.77,,,
Hawaii,3/16/2002,"1,606",3/9/2002,"15,048","527,448",2.85,,,
Hawaii,3/23/2002,"1,556",3/16/2002,"14,116","527,448",2.68,,,
Hawaii,3/30/2002,"1,423",3/23/2002,"13,758","527,448",2.61,,,
Hawaii,4/6/2002,"2,116",3/30/2002,"14,493","527,448",2.75,,,
Hawaii,4/13/2002,"1,992",4/6/2002,"13,910","528,688",2.63,,,
Hawaii,4/20/2002,"1,939",4/13/2002,"13,610","528,688",2.57,,,
Hawaii,4/27/2002,"1,978",4/20/2002,"13,097","528,688",2.48,,,
Hawaii,5/4/2002,"2,054",4/27/2002,"12,996","528,688",2.46,,,
Hawaii,5/11/2002,"1,928",5/4/2002,"12,580","528,688",2.38,,,
Hawaii,5/18/2002,"2,019",5/11/2002,"13,331","528,688",2.52,,,
Hawaii,5/25/2002,"1,684",5/18/2002,"12,360","528,688",2.34,,,
Hawaii,6/1/2002,"1,238",5/25/2002,"11,941","528,688",2.26,,,
Hawaii,6/8/2002,"1,615",6/1/2002,"11,500","528,688",2.18,,,
Hawaii,6/15/2002,"1,740",6/8/2002,"11,704","528,688",2.21,,,
Hawaii,6/22/2002,"1,673",6/15/2002,"11,517","528,688",2.18,,,
Hawaii,6/29/2002,"1,428",6/22/2002,"11,174","528,688",2.11,,,
Hawaii,7/6/2002,"1,495",6/29/2002,"10,780","528,688",2.04,,,
Hawaii,7/13/2002,"1,843",7/6/2002,"11,273","526,346",2.14,,,
Hawaii,7/20/2002,"1,411",7/13/2002,"11,036","526,346",2.1,,,
Hawaii,7/27/2002,"1,410",7/20/2002,"10,810","526,346",2.05,,,
Hawaii,8/3/2002,"1,436",7/27/2002,"10,570","526,346",2.01,,,
Hawaii,8/10/2002,"1,467",8/3/2002,"10,560","526,346",2.01,,,
Hawaii,8/17/2002,"1,243",8/10/2002,"9,968","526,346",1.89,,,
Hawaii,8/24/2002,"1,481",8/17/2002,"10,610","526,346",2.02,,,
Hawaii,8/31/2002,"1,353",8/24/2002,"9,662","526,346",1.84,,,
Hawaii,9/7/2002,"1,411",8/31/2002,"9,608","526,346",1.83,,,
Hawaii,9/14/2002,"1,676",9/7/2002,"9,743","526,346",1.85,,,
Hawaii,9/21/2002,"1,468",9/14/2002,"9,849","526,346",1.87,,,
Hawaii,9/28/2002,"1,363",9/21/2002,"9,230","526,346",1.75,,,
Hawaii,10/5/2002,"1,454",9/28/2002,"9,172","526,346",1.74,,,
Hawaii,10/12/2002,"1,777",10/5/2002,"9,327","524,530",1.78,,,
Hawaii,10/19/2002,"1,723",10/12/2002,"9,582","524,530",1.83,,,
Hawaii,10/26/2002,"1,911",10/19/2002,"10,184","524,530",1.94,,,
Hawaii,11/2/2002,"1,409",10/26/2002,"9,234","524,530",1.76,,,
Hawaii,11/9/2002,"1,530",11/2/2002,"9,502","524,530",1.81,,,
Hawaii,11/16/2002,"1,610",11/9/2002,"9,386","524,530",1.79,,,
Hawaii,11/23/2002,"1,532",11/16/2002,"10,024","524,530",1.91,,,
Hawaii,11/30/2002,"1,253",11/23/2002,"9,118","524,530",1.74,,,
Hawaii,12/7/2002,"2,439",11/30/2002,"10,382","524,530",1.98,,,
Hawaii,12/14/2002,"2,014",12/7/2002,"10,168","524,530",1.94,,,
Hawaii,12/21/2002,"1,443",12/14/2002,"10,798","524,530",2.06,,,
Hawaii,12/28/2002,"1,520",12/21/2002,"9,543","524,530",1.82,,,
Hawaii,1/4/2003,"1,862",12/28/2002,"11,382","524,530",2.17,,,
